Date,rt_median,rt_lower,rt_upper,geography_modeled,scenario_name,deaths_lower,deaths_median,deaths_upper
3/14/2021,0.991409022,0.936525425,1.032968929,covidregion_3,b117,,,
3/15/2021,0.98360603,0.927136019,1.026278963,covidregion_3,b117,,,
3/16/2021,0.975707392,0.917713465,1.019116295,covidregion_3,b117,,,
3/17/2021,0.967338419,0.908247232,1.011219721,covidregion_3,b117,,,
3/18/2021,0.959140774,0.89821223,1.004703146,covidregion_3,b117,,,
3/19/2021,0.951173657,0.89008837,0.997818103,covidregion_3,b117,,,
3/20/2021,0.943888445,0.881606962,0.991999344,covidregion_3,b117,,,
3/21/2021,0.936229489,0.871659701,0.986210114,covidregion_3,b117,,,
3/22/2021,0.92891612,0.863863246,0.979944215,covidregion_3,b117,,,
3/23/2021,0.921888033,0.855880956,0.973990312,covidregion_3,b117,,,
3/24/2021,0.914685485,0.848667726,0.968554023,covidregion_3,b117,,,
3/25/2021,0.907954131,0.840996038,0.964005861,covidregion_3,b117,,,
3/26/2021,0.900995737,0.833625927,0.958785757,covidregion_3,b117,,,
3/27/2021,0.894120856,0.827067848,0.954390562,covidregion_3,b117,,,
3/28/2021,0.888172616,0.820556763,0.950626674,covidregion_3,b117,,,
3/29/2021,0.88189793,0.814379105,0.94604748,covidregion_3,b117,,,
3/30/2021,0.876020307,0.808581131,0.940516919,covidregion_3,b117,,,
3/31/2021,0.870104376,0.803385062,0.935171101,covidregion_3,b117,,,
4/1/2021,0.864803362,0.798453932,0.930474914,covidregion_3,b117,,,
2/28/2020,1.678682215,1.544221964,1.974852419,covidregion_4,baseline,,,
2/29/2020,1.678543361,1.544096516,1.97477393,covidregion_4,baseline,,,
3/1/2020,1.67838156,1.543954411,1.974676839,covidregion_4,baseline,,,
3/2/2020,1.678193026,1.543793443,1.974556741,covidregion_4,baseline,,,
3/3/2020,1.677675367,1.543611118,1.974408192,covidregion_4,baseline,,,
3/4/2020,1.676714551,1.543404611,1.97422446,covidregion_4,baseline,,,
3/5/2020,1.676161004,1.54317073,1.973997225,covidregion_4,baseline,,,
3/6/2020,1.674997435,1.542905863,1.972865432,covidregion_4,baseline,,,
3/7/2020,1.67233233,1.542605927,1.971342891,covidregion_4,baseline,,,
3/8/2020,1.668577903,1.539450921,1.969393587,covidregion_4,baseline,,,
3/9/2020,1.663045331,1.5363374,1.961624703,covidregion_4,baseline,,,
3/10/2020,1.655170931,1.531558788,1.950739134,covidregion_4,baseline,,,
3/11/2020,1.644600593,1.519256181,1.930808724,covidregion_4,baseline,,,
3/12/2020,1.630809551,1.495745422,1.91390822,covidregion_4,baseline,,,
3/13/2020,1.617674426,1.46353052,1.899991744,covidregion_4,baseline,,,
3/14/2020,1.599370573,1.416225729,1.879049288,covidregion_4,baseline,,,
3/15/2020,1.577327029,1.353265034,1.849983303,covidregion_4,baseline,,,
3/16/2020,1.553903837,1.294750282,1.82746694,covidregion_4,baseline,,,
3/17/2020,1.5232896,1.243669571,1.809458126,covidregion_4,baseline,,,
3/18/2020,1.481637902,1.184965023,1.781984805,covidregion_4,baseline,,,
3/19/2020,1.435394925,1.144025427,1.738587461,covidregion_4,baseline,,,
3/20/2020,1.386074719,1.102798061,1.693906128,covidregion_4,baseline,,,
3/21/2020,1.338845579,1.051480716,1.654564741,covidregion_4,baseline,,,
3/22/2020,1.289163477,1.01164676,1.609085285,covidregion_4,baseline,,,
3/23/2020,1.238779963,0.997305999,1.552910248,covidregion_4,baseline,,,
3/24/2020,1.190832401,0.973836474,1.516628837,covidregion_4,baseline,,,
3/25/2020,1.1503034,0.955036888,1.443427294,covidregion_4,baseline,,,
3/26/2020,1.108085141,0.926554956,1.358193297,covidregion_4,baseline,,,
3/27/2020,1.075775724,0.910286016,1.281637535,covidregion_4,baseline,,,
3/28/2020,1.044600444,0.888610998,1.221302092,covidregion_4,baseline,,,
3/29/2020,1.018432113,0.870592982,1.169313958,covidregion_4,baseline,,,
3/30/2020,0.995473525,0.8432371,1.121384262,covidregion_4,baseline,,,
3/31/2020,0.978602802,0.829026708,1.08553019,covidregion_4,baseline,,,
4/1/2020,0.964095392,0.81613274,1.062416347,covidregion_4,baseline,,,
4/2/2020,0.953555502,0.807996488,1.048955386,covidregion_4,baseline,,,
4/3/2020,0.942032885,0.798954805,1.039296058,covidregion_4,baseline,,,
4/4/2020,0.935548973,0.790695623,1.031639923,covidregion_4,baseline,,,
4/5/2020,0.932465586,0.780794397,1.025455123,covidregion_4,baseline,,,
4/6/2020,0.931591524,0.769285894,1.020301561,covidregion_4,baseline,,,
4/7/2020,0.933341951,0.770401483,1.016140375,covidregion_4,baseline,,,
4/8/2020,0.935569918,0.768372364,1.011798852,covidregion_4,baseline,,,
4/9/2020,0.937257081,0.776192933,1.00736042,covidregion_4,baseline,,,
4/10/2020,0.938459367,0.787819352,1.004444653,covidregion_4,baseline,,,
4/11/2020,0.940905462,0.802570862,1.001457603,covidregion_4,baseline,,,
4/12/2020,0.943283798,0.816426648,0.999623269,covidregion_4,baseline,,,
4/13/2020,0.945220694,0.83405337,1.000276599,covidregion_4,baseline,,,
4/14/2020,0.947296701,0.855024344,0.997415597,covidregion_4,baseline,,,
4/15/2020,0.950993413,0.875933744,0.997056712,covidregion_4,baseline,,,
4/16/2020,0.955220066,0.893905956,0.99716865,covidregion_4,baseline,,,
4/17/2020,0.95853431,0.909408046,1.001603872,covidregion_4,baseline,,,
4/18/2020,0.96265457,0.913619555,1.009010552,covidregion_4,baseline,,,
4/19/2020,0.966192799,0.912907247,1.018850882,covidregion_4,baseline,,,
4/20/2020,0.969802913,0.911510931,1.029124073,covidregion_4,baseline,,,
4/21/2020,0.972023951,0.909145065,1.041609846,covidregion_4,baseline,,,
4/22/2020,0.973721524,0.907127552,1.049897186,covidregion_4,baseline,,,
4/23/2020,0.973979255,0.905328523,1.050655318,covidregion_4,baseline,,,
4/24/2020,0.973103536,0.903786864,1.051633135,covidregion_4,baseline,,,
4/25/2020,0.971613609,0.902811695,1.04994126,covidregion_4,baseline,,,
4/26/2020,0.969998571,0.901817904,1.047157122,covidregion_4,baseline,,,
4/27/2020,0.967827334,0.900847595,1.043630196,covidregion_4,baseline,,,
4/28/2020,0.964714185,0.899495039,1.038464422,covidregion_4,baseline,,,
4/29/2020,0.96121792,0.898569192,1.032271804,covidregion_4,baseline,,,
4/30/2020,0.957746001,0.897937671,1.027230838,covidregion_4,baseline,,,
5/1/2020,0.953632839,0.896050042,1.020414957,covidregion_4,baseline,,,
5/2/2020,0.949673232,0.893383053,1.013159127,covidregion_4,baseline,,,
5/3/2020,0.945553359,0.891582519,1.004080429,covidregion_4,baseline,,,
5/4/2020,0.940300154,0.889116891,0.995643832,covidregion_4,baseline,,,
5/5/2020,0.935331635,0.887289174,0.987556502,covidregion_4,baseline,,,
5/6/2020,0.930570767,0.884880033,0.979105806,covidregion_4,baseline,,,
5/7/2020,0.925781233,0.882143618,0.971841666,covidregion_4,baseline,,,
5/8/2020,0.920491768,0.877161582,0.963640717,covidregion_4,baseline,,,
5/9/2020,0.915741672,0.870991643,0.957048649,covidregion_4,baseline,,,
5/10/2020,0.910742883,0.864940595,0.950588941,covidregion_4,baseline,,,
5/11/2020,0.905856106,0.856213344,0.944571719,covidregion_4,baseline,,,
5/12/2020,0.901009738,0.849407241,0.940444785,covidregion_4,baseline,,,
5/13/2020,0.896561891,0.842157803,0.935225973,covidregion_4,baseline,,,
5/14/2020,0.892218226,0.833879514,0.931274813,covidregion_4,baseline,,,
5/15/2020,0.887366571,0.825796905,0.928156388,covidregion_4,baseline,,,
5/16/2020,0.883586613,0.816337896,0.923945549,covidregion_4,baseline,,,
5/17/2020,0.879154622,0.8085349,0.919731408,covidregion_4,baseline,,,
5/18/2020,0.874876437,0.801674394,0.916675417,covidregion_4,baseline,,,
5/19/2020,0.870505453,0.794730552,0.914102735,covidregion_4,baseline,,,
5/20/2020,0.866542163,0.788830937,0.913401418,covidregion_4,baseline,,,
5/21/2020,0.862377573,0.780938971,0.912050592,covidregion_4,baseline,,,
5/22/2020,0.858238118,0.775663742,0.911131638,covidregion_4,baseline,,,
5/23/2020,0.855784014,0.771112901,0.910540064,covidregion_4,baseline,,,
5/24/2020,0.852847896,0.769350756,0.911287469,covidregion_4,baseline,,,
5/25/2020,0.851336384,0.768195655,0.911205536,covidregion_4,baseline,,,
5/26/2020,0.850531404,0.768474234,0.911526948,covidregion_4,baseline,,,
5/27/2020,0.849640938,0.765789946,0.910966874,covidregion_4,baseline,,,
5/28/2020,0.850113659,0.769003911,0.910735424,covidregion_4,baseline,,,
5/29/2020,0.852346992,0.768035158,0.912018851,covidregion_4,baseline,,,
5/30/2020,0.854617644,0.768085472,0.915392925,covidregion_4,baseline,,,
5/31/2020,0.857958891,0.771769108,0.919688431,covidregion_4,baseline,,,
6/1/2020,0.863766105,0.77722628,0.924354931,covidregion_4,baseline,,,
6/2/2020,0.869111315,0.783614668,0.93291901,covidregion_4,baseline,,,
6/3/2020,0.877042503,0.790812164,0.94330819,covidregion_4,baseline,,,
6/4/2020,0.885898277,0.797057458,0.955747673,covidregion_4,baseline,,,
6/5/2020,0.8955825,0.801454111,0.968679751,covidregion_4,baseline,,,
6/6/2020,0.908055323,0.810691362,0.984080032,covidregion_4,baseline,,,
6/7/2020,0.923238707,0.816012145,1.001763462,covidregion_4,baseline,,,
6/8/2020,0.938512785,0.828632758,1.015936197,covidregion_4,baseline,,,
6/9/2020,0.955496172,0.840799255,1.035785789,covidregion_4,baseline,,,
6/10/2020,0.973519242,0.864927999,1.051305032,covidregion_4,baseline,,,
6/11/2020,0.991097824,0.887243734,1.066823166,covidregion_4,baseline,,,
6/12/2020,1.010218152,0.911621491,1.084011063,covidregion_4,baseline,,,
6/13/2020,1.030743512,0.933431637,1.102687828,covidregion_4,baseline,,,
6/14/2020,1.050757417,0.960391794,1.121320675,covidregion_4,baseline,,,
6/15/2020,1.068111757,0.983879177,1.137264616,covidregion_4,baseline,,,
6/16/2020,1.085700599,1.002162415,1.155436988,covidregion_4,baseline,,,
6/17/2020,1.10094998,1.016346041,1.169458154,covidregion_4,baseline,,,
6/18/2020,1.114642672,1.031560315,1.183429913,covidregion_4,baseline,,,
6/19/2020,1.12564106,1.044624388,1.193297816,covidregion_4,baseline,,,
6/20/2020,1.133058218,1.055631598,1.200380399,covidregion_4,baseline,,,
6/21/2020,1.138419291,1.065837636,1.203743329,covidregion_4,baseline,,,
6/22/2020,1.142321489,1.075182745,1.207979929,covidregion_4,baseline,,,
6/23/2020,1.144137682,1.083414207,1.208350682,covidregion_4,baseline,,,
6/24/2020,1.145310456,1.091266235,1.207461275,covidregion_4,baseline,,,
6/25/2020,1.145908662,1.096773549,1.207681291,covidregion_4,baseline,,,
6/26/2020,1.145891716,1.100168684,1.207653125,covidregion_4,baseline,,,
6/27/2020,1.145135743,1.101520853,1.205992213,covidregion_4,baseline,,,
6/28/2020,1.144520435,1.101342558,1.203793805,covidregion_4,baseline,,,
6/29/2020,1.143443617,1.101126951,1.201506766,covidregion_4,baseline,,,
6/30/2020,1.14238058,1.100450337,1.199650206,covidregion_4,baseline,,,
7/1/2020,1.141196755,1.099651819,1.197578908,covidregion_4,baseline,,,
7/2/2020,1.139843854,1.099212844,1.195652805,covidregion_4,baseline,,,
7/3/2020,1.138151548,1.097948222,1.19348324,covidregion_4,baseline,,,
7/4/2020,1.136218091,1.097043828,1.190679601,covidregion_4,baseline,,,
7/5/2020,1.134169244,1.095764023,1.187554391,covidregion_4,baseline,,,
7/6/2020,1.132070198,1.094222214,1.18421599,covidregion_4,baseline,,,
7/7/2020,1.129475073,1.092767396,1.181356953,covidregion_4,baseline,,,
7/8/2020,1.126793508,1.09101681,1.178379026,covidregion_4,baseline,,,
7/9/2020,1.124274675,1.089308524,1.175077173,covidregion_4,baseline,,,
7/10/2020,1.121634921,1.08733864,1.170706191,covidregion_4,baseline,,,
7/11/2020,1.118759948,1.085335925,1.166829304,covidregion_4,baseline,,,
7/12/2020,1.115504105,1.083505301,1.162939362,covidregion_4,baseline,,,
7/13/2020,1.112488937,1.081867307,1.157688451,covidregion_4,baseline,,,
7/14/2020,1.10933476,1.079977412,1.153181857,covidregion_4,baseline,,,
7/15/2020,1.106013801,1.077733635,1.148403713,covidregion_4,baseline,,,
7/16/2020,1.102739312,1.07554296,1.142851011,covidregion_4,baseline,,,
7/17/2020,1.099380332,1.073555087,1.137643346,covidregion_4,baseline,,,
7/18/2020,1.095894081,1.071228978,1.132442739,covidregion_4,baseline,,,
7/19/2020,1.092412374,1.068552234,1.127192166,covidregion_4,baseline,,,
7/20/2020,1.088877602,1.065868148,1.122287131,covidregion_4,baseline,,,
7/21/2020,1.085220805,1.063554697,1.11768779,covidregion_4,baseline,,,
7/22/2020,1.081629818,1.06101446,1.111718676,covidregion_4,baseline,,,
7/23/2020,1.077867301,1.058035446,1.106173534,covidregion_4,baseline,,,
7/24/2020,1.074039406,1.054870273,1.101119773,covidregion_4,baseline,,,
7/25/2020,1.070326163,1.051931694,1.096350606,covidregion_4,baseline,,,
7/26/2020,1.066516924,1.048782253,1.092067943,covidregion_4,baseline,,,
7/27/2020,1.06267017,1.045368876,1.086855212,covidregion_4,baseline,,,
7/28/2020,1.058808397,1.041827547,1.081754314,covidregion_4,baseline,,,
7/29/2020,1.05510952,1.038480427,1.077321688,covidregion_4,baseline,,,
7/30/2020,1.051537953,1.035119129,1.072620179,covidregion_4,baseline,,,
7/31/2020,1.0475524,1.031280242,1.068349461,covidregion_4,baseline,,,
8/1/2020,1.043883562,1.026834877,1.063945938,covidregion_4,baseline,,,
8/2/2020,1.040423564,1.022322331,1.05962482,covidregion_4,baseline,,,
8/3/2020,1.036938862,1.017986624,1.055263596,covidregion_4,baseline,,,
8/4/2020,1.03341651,1.013559338,1.051027756,covidregion_4,baseline,,,
8/5/2020,1.029844459,1.008525212,1.047464993,covidregion_4,baseline,,,
8/6/2020,1.026412067,1.00413448,1.044159646,covidregion_4,baseline,,,
8/7/2020,1.022813246,0.999583907,1.040731015,covidregion_4,baseline,,,
8/8/2020,1.019152194,0.995633217,1.037516296,covidregion_4,baseline,,,
8/9/2020,1.015646997,0.991241078,1.034608137,covidregion_4,baseline,,,
8/10/2020,1.012357724,0.986859039,1.031288499,covidregion_4,baseline,,,
8/11/2020,1.009223287,0.982740887,1.029140372,covidregion_4,baseline,,,
8/12/2020,1.005977754,0.979255716,1.026435147,covidregion_4,baseline,,,
8/13/2020,1.002852326,0.975160034,1.02351363,covidregion_4,baseline,,,
8/14/2020,0.999702312,0.971058976,1.020936015,covidregion_4,baseline,,,
8/15/2020,0.996595292,0.967679376,1.018547388,covidregion_4,baseline,,,
8/16/2020,0.993651692,0.964415,1.016027031,covidregion_4,baseline,,,
8/17/2020,0.990788093,0.961218353,1.013742425,covidregion_4,baseline,,,
8/18/2020,0.988060963,0.957789358,1.011448218,covidregion_4,baseline,,,
8/19/2020,0.985541291,0.95539973,1.009427617,covidregion_4,baseline,,,
8/20/2020,0.983208554,0.952747413,1.007290706,covidregion_4,baseline,,,
8/21/2020,0.981226827,0.950190573,1.00512097,covidregion_4,baseline,,,
8/22/2020,0.979064197,0.94770314,1.003025892,covidregion_4,baseline,,,
8/23/2020,0.977052296,0.945807512,1.000993087,covidregion_4,baseline,,,
8/24/2020,0.975125409,0.943997771,0.999525069,covidregion_4,baseline,,,
8/25/2020,0.973469365,0.942252739,0.998390237,covidregion_4,baseline,,,
8/26/2020,0.971883074,0.94038944,0.996972908,covidregion_4,baseline,,,
8/27/2020,0.970545431,0.939139869,0.995476585,covidregion_4,baseline,,,
8/28/2020,0.969453537,0.937937875,0.994231464,covidregion_4,baseline,,,
8/29/2020,0.968461243,0.937281957,0.99319801,covidregion_4,baseline,,,
8/30/2020,0.967757218,0.937123543,0.992262176,covidregion_4,baseline,,,
8/31/2020,0.967171886,0.937111398,0.991347423,covidregion_4,baseline,,,
9/1/2020,0.966970074,0.936631399,0.990390201,covidregion_4,baseline,,,
9/2/2020,0.966728429,0.936441759,0.989463403,covidregion_4,baseline,,,
9/3/2020,0.966902979,0.936107228,0.988989929,covidregion_4,baseline,,,
9/4/2020,0.967118482,0.935621343,0.988517329,covidregion_4,baseline,,,
9/5/2020,0.967680506,0.935968429,0.988135514,covidregion_4,baseline,,,
9/6/2020,0.96857169,0.936921549,0.988518345,covidregion_4,baseline,,,
9/7/2020,0.969372157,0.937967853,0.988414823,covidregion_4,baseline,,,
9/8/2020,0.970448211,0.938980844,0.989090274,covidregion_4,baseline,,,
9/9/2020,0.971871298,0.939863955,0.990270681,covidregion_4,baseline,,,
9/10/2020,0.973442408,0.941340947,0.992391466,covidregion_4,baseline,,,
9/11/2020,0.975071214,0.944035481,0.995511224,covidregion_4,baseline,,,
9/12/2020,0.977187296,0.946988645,0.999464631,covidregion_4,baseline,,,
9/13/2020,0.979506902,0.951579466,1.003183291,covidregion_4,baseline,,,
9/14/2020,0.981743336,0.954650639,1.006941126,covidregion_4,baseline,,,
9/15/2020,0.98411878,0.956801147,1.010899472,covidregion_4,baseline,,,
9/16/2020,0.987151166,0.958799267,1.015540126,covidregion_4,baseline,,,
9/17/2020,0.989987921,0.961161735,1.020691839,covidregion_4,baseline,,,
9/18/2020,0.992766178,0.963434424,1.026077869,covidregion_4,baseline,,,
9/19/2020,0.995914111,0.965741452,1.032050766,covidregion_4,baseline,,,
9/20/2020,0.999584353,0.96698628,1.038608262,covidregion_4,baseline,,,
9/21/2020,1.003105538,0.96959025,1.045199294,covidregion_4,baseline,,,
9/22/2020,1.007073829,0.970505513,1.052076929,covidregion_4,baseline,,,
9/23/2020,1.010906233,0.971170197,1.059765283,covidregion_4,baseline,,,
9/24/2020,1.014911827,0.972097563,1.068267276,covidregion_4,baseline,,,
9/25/2020,1.019533769,0.972512745,1.075411908,covidregion_4,baseline,,,
9/26/2020,1.024256494,0.973011727,1.081854299,covidregion_4,baseline,,,
9/27/2020,1.028870917,0.97361063,1.089960776,covidregion_4,baseline,,,
9/28/2020,1.033880947,0.974478139,1.097031775,covidregion_4,baseline,,,
9/29/2020,1.039424493,0.977690418,1.103754406,covidregion_4,baseline,,,
9/30/2020,1.045034911,0.981476103,1.111609875,covidregion_4,baseline,,,
10/1/2020,1.053001935,0.986501577,1.119335407,covidregion_4,baseline,,,
10/2/2020,1.062230315,0.994618796,1.127815971,covidregion_4,baseline,,,
10/3/2020,1.073342037,1.000749239,1.137075033,covidregion_4,baseline,,,
10/4/2020,1.086678947,1.007917075,1.151780696,covidregion_4,baseline,,,
10/5/2020,1.101100404,1.0189914,1.16690129,covidregion_4,baseline,,,
10/6/2020,1.118392918,1.036391176,1.185672806,covidregion_4,baseline,,,
10/7/2020,1.136125507,1.055108023,1.207714929,covidregion_4,baseline,,,
10/8/2020,1.155464146,1.07830933,1.229055265,covidregion_4,baseline,,,
10/9/2020,1.173943836,1.10305495,1.257583325,covidregion_4,baseline,,,
10/10/2020,1.191887241,1.126732611,1.284158014,covidregion_4,baseline,,,
10/11/2020,1.209375739,1.151477927,1.30076865,covidregion_4,baseline,,,
10/12/2020,1.224309027,1.167972435,1.316750009,covidregion_4,baseline,,,
10/13/2020,1.237675553,1.180066623,1.324242527,covidregion_4,baseline,,,
10/14/2020,1.249702416,1.185326076,1.333524878,covidregion_4,baseline,,,
10/15/2020,1.258042817,1.190649241,1.339713612,covidregion_4,baseline,,,
10/16/2020,1.263346627,1.190605115,1.343921092,covidregion_4,baseline,,,
10/17/2020,1.263851147,1.189198897,1.347355343,covidregion_4,baseline,,,
10/18/2020,1.261362884,1.18781579,1.346981494,covidregion_4,baseline,,,
10/19/2020,1.256552666,1.181890243,1.344667798,covidregion_4,baseline,,,
10/20/2020,1.249098959,1.175974361,1.335756347,covidregion_4,baseline,,,
10/21/2020,1.239452885,1.167620036,1.323453701,covidregion_4,baseline,,,
10/22/2020,1.228761813,1.160882406,1.309131972,covidregion_4,baseline,,,
10/23/2020,1.215873719,1.154855696,1.291536938,covidregion_4,baseline,,,
10/24/2020,1.201426853,1.145089105,1.274366828,covidregion_4,baseline,,,
10/25/2020,1.18694057,1.133505469,1.253917097,covidregion_4,baseline,,,
10/26/2020,1.171496486,1.120731969,1.232838862,covidregion_4,baseline,,,
10/27/2020,1.155338591,1.107878242,1.209981032,covidregion_4,baseline,,,
10/28/2020,1.139176577,1.093751682,1.187593003,covidregion_4,baseline,,,
10/29/2020,1.123002092,1.079477913,1.165736017,covidregion_4,baseline,,,
10/30/2020,1.106544695,1.058516845,1.147042718,covidregion_4,baseline,,,
10/31/2020,1.091377273,1.039419679,1.128597548,covidregion_4,baseline,,,
11/1/2020,1.076593842,1.023805165,1.111180257,covidregion_4,baseline,,,
11/2/2020,1.061826034,1.008023993,1.096953794,covidregion_4,baseline,,,
11/3/2020,1.047831631,0.993609731,1.084068019,covidregion_4,baseline,,,
11/4/2020,1.033599485,0.979938033,1.073527559,covidregion_4,baseline,,,
11/5/2020,1.021547219,0.969049141,1.065487464,covidregion_4,baseline,,,
11/6/2020,1.010014534,0.956510004,1.056791263,covidregion_4,baseline,,,
11/7/2020,1.000352396,0.946797478,1.049826093,covidregion_4,baseline,,,
11/8/2020,0.9925224,0.939593917,1.043972253,covidregion_4,baseline,,,
11/9/2020,0.986650752,0.932664465,1.038675242,covidregion_4,baseline,,,
11/10/2020,0.98128519,0.926838825,1.033677179,covidregion_4,baseline,,,
11/11/2020,0.976641135,0.923113495,1.029465246,covidregion_4,baseline,,,
11/12/2020,0.973790133,0.919616472,1.026323248,covidregion_4,baseline,,,
11/13/2020,0.971639623,0.919000677,1.022606199,covidregion_4,baseline,,,
11/14/2020,0.97068482,0.920116285,1.019332418,covidregion_4,baseline,,,
11/15/2020,0.971129226,0.921090858,1.016282427,covidregion_4,baseline,,,
11/16/2020,0.97158443,0.922495366,1.01394096,covidregion_4,baseline,,,
11/17/2020,0.972776239,0.92628387,1.012246382,covidregion_4,baseline,,,
11/18/2020,0.974393358,0.931235575,1.010298083,covidregion_4,baseline,,,
11/19/2020,0.975670162,0.937240173,1.010179664,covidregion_4,baseline,,,
11/20/2020,0.977614729,0.940642667,1.009268798,covidregion_4,baseline,,,
11/21/2020,0.980141654,0.946641189,1.009862374,covidregion_4,baseline,,,
11/22/2020,0.983082197,0.951064108,1.011377168,covidregion_4,baseline,,,
11/23/2020,0.985384232,0.955578963,1.014145289,covidregion_4,baseline,,,
11/24/2020,0.988100083,0.959045073,1.01739211,covidregion_4,baseline,,,
11/25/2020,0.990672917,0.962386183,1.02035328,covidregion_4,baseline,,,
11/26/2020,0.992812993,0.964537734,1.023346173,covidregion_4,baseline,,,
11/27/2020,0.995291536,0.967142473,1.028593062,covidregion_4,baseline,,,
11/28/2020,0.997401205,0.969075962,1.031962588,covidregion_4,baseline,,,
11/29/2020,0.999444723,0.969150853,1.033919099,covidregion_4,baseline,,,
11/30/2020,1.000928467,0.967917761,1.036017192,covidregion_4,baseline,,,
12/1/2020,1.001407509,0.967242765,1.037099513,covidregion_4,baseline,,,
12/2/2020,1.001681561,0.965697991,1.037488352,covidregion_4,baseline,,,
12/3/2020,1.001530496,0.963631091,1.036797414,covidregion_4,baseline,,,
12/4/2020,1.000621734,0.960814562,1.035193301,covidregion_4,baseline,,,
12/5/2020,0.999021716,0.957663596,1.032965806,covidregion_4,baseline,,,
12/6/2020,0.996993295,0.953469347,1.0304399,covidregion_4,baseline,,,
12/7/2020,0.993754794,0.948571879,1.026975859,covidregion_4,baseline,,,
12/8/2020,0.990387718,0.943891361,1.024814106,covidregion_4,baseline,,,
12/9/2020,0.986416685,0.940476172,1.02281316,covidregion_4,baseline,,,
12/10/2020,0.982137478,0.936939124,1.019424164,covidregion_4,baseline,,,
12/11/2020,0.977494271,0.932377708,1.015605877,covidregion_4,baseline,,,
12/12/2020,0.972843588,0.927184394,1.010490428,covidregion_4,baseline,,,
12/13/2020,0.967698146,0.92311784,1.00482574,covidregion_4,baseline,,,
12/14/2020,0.962629645,0.917443495,0.99916203,covidregion_4,baseline,,,
12/15/2020,0.957532229,0.912194483,0.99359505,covidregion_4,baseline,,,
12/16/2020,0.9521931,0.907563712,0.98897823,covidregion_4,baseline,,,
12/17/2020,0.947175521,0.903260076,0.983377876,covidregion_4,baseline,,,
12/18/2020,0.942721297,0.898679626,0.978246193,covidregion_4,baseline,,,
12/19/2020,0.938069812,0.893885475,0.973800653,covidregion_4,baseline,,,
12/20/2020,0.933147837,0.888974088,0.969694816,covidregion_4,baseline,,,
12/21/2020,0.928204093,0.883358026,0.965700767,covidregion_4,baseline,,,
12/22/2020,0.923540135,0.878690665,0.961954932,covidregion_4,baseline,,,
12/23/2020,0.918788491,0.873663204,0.958208657,covidregion_4,baseline,,,
12/24/2020,0.914405839,0.868709852,0.954063272,covidregion_4,baseline,,,
12/25/2020,0.910489751,0.863240456,0.951057759,covidregion_4,baseline,,,
12/26/2020,0.906683083,0.858815099,0.947529483,covidregion_4,baseline,,,
12/27/2020,0.90276592,0.854467616,0.944014322,covidregion_4,baseline,,,
12/28/2020,0.89919519,0.850332896,0.940236839,covidregion_4,baseline,,,
12/29/2020,0.895846046,0.846053357,0.937099424,covidregion_4,baseline,,,
12/30/2020,0.891947987,0.84180356,0.93439773,covidregion_4,baseline,,,
12/31/2020,0.888291358,0.83771966,0.931599127,covidregion_4,baseline,,,
1/1/2021,0.884623251,0.833817105,0.928800826,covidregion_4,baseline,,,
1/2/2021,0.881257606,0.830091106,0.9259456,covidregion_4,baseline,,,
1/3/2021,0.878199626,0.827076882,0.923220335,covidregion_4,baseline,,,
1/4/2021,0.875070425,0.823627693,0.920060236,covidregion_4,baseline,,,
1/5/2021,0.871861035,0.820077574,0.916912986,covidregion_4,baseline,,,
1/6/2021,0.868817647,0.816827481,0.913841826,covidregion_4,baseline,,,
1/7/2021,0.866294091,0.813381489,0.910885921,covidregion_4,baseline,,,
1/8/2021,0.863739286,0.810112115,0.90819223,covidregion_4,baseline,,,
1/9/2021,0.861261692,0.807322781,0.905919379,covidregion_4,baseline,,,
1/10/2021,0.858714537,0.804836807,0.903684826,covidregion_4,baseline,,,
1/11/2021,0.856199478,0.802478527,0.90145725,covidregion_4,baseline,,,
1/12/2021,0.853528,0.800202323,0.899311112,covidregion_4,baseline,,,
1/13/2021,0.851031495,0.797969345,0.897171686,covidregion_4,baseline,,,
1/14/2021,0.849076374,0.796055202,0.894614575,covidregion_4,baseline,,,
1/15/2021,0.847083093,0.79421985,0.892332756,covidregion_4,baseline,,,
1/16/2021,0.845105504,0.792340635,0.890116684,covidregion_4,baseline,,,
1/17/2021,0.843249942,0.790514556,0.88796367,covidregion_4,baseline,,,
1/18/2021,0.841325034,0.788787862,0.886219177,covidregion_4,baseline,,,
1/19/2021,0.839431784,0.787156902,0.884313068,covidregion_4,baseline,,,
1/20/2021,0.83780948,0.785616133,0.882314266,covidregion_4,baseline,,,
1/21/2021,0.836194461,0.784167718,0.880566925,covidregion_4,baseline,,,
1/22/2021,0.834806168,0.782812457,0.878839739,covidregion_4,baseline,,,
1/23/2021,0.833342668,0.78143313,0.877388533,covidregion_4,baseline,,,
1/24/2021,0.831947814,0.78019302,0.875823437,covidregion_4,baseline,,,
1/25/2021,0.8307615,0.779029271,0.874523693,covidregion_4,baseline,,,
1/26/2021,0.829521408,0.777956091,0.873283308,covidregion_4,baseline,,,
1/27/2021,0.828233078,0.776944022,0.872058097,covidregion_4,baseline,,,
1/28/2021,0.82698813,0.775989788,0.870870887,covidregion_4,baseline,,,
1/29/2021,0.825773583,0.775090266,0.869732517,covidregion_4,baseline,,,
1/30/2021,0.824607438,0.774184283,0.86863242,covidregion_4,baseline,,,
1/31/2021,0.823637639,0.773299401,0.867569577,covidregion_4,baseline,,,
